id,userName,fullName,profilePicUrl,isVerified
56779514727,msrit.confessions23,MSRIT'23 | Confessions,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/317565941_1309710893126785_4373031077414913269_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=aVUAhis1jKgAX83EZPg&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBzIkVWA5gOw5qkKQ1u2LEpl3CjG6tfPf0WcY-mF8SAhA&oe=639CB34C&_nc_sid=282b66,false
6802945038,s_h_u_k_l_a_s,Calm & Choas,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/80465527_463406911003367_7475590161523277824_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=MhVj-zpQNcIAX8VxbQb&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfClDf192pdS0gfYIl7zuhfT3xxSl8GWVoCgFE9biqzT9A&oe=639BE67E&_nc_sid=282b66,false
12394385742,bhatijhabarsingh,jhabar singh bhati,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/292612181_1211035783068295_6879228090298720963_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=fj-Ks7VGNuYAX_h3Z-U&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBURMtb2YQd1OnuZL6ZNyI1nug0luoOAA_KRYJfWTJOsw&oe=639BEE45&_nc_sid=282b66,false
4443191699,das_shubhangi_,Shubhangi das,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/279019631_143662858197553_715709253087184439_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=s2ESBYWWWH0AX-UjmTc&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDlu4kCkwoorP7wKqr73dGSYpAOCEyKcEjbszZYP6C8AQ&oe=639C2406&_nc_sid=282b66,false
11798351997,shreyaaaa108,shreyaaaa,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/240823922_4550669214963641_5540614008145506550_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SVdc-T79a5YAX97EVyj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDIsjS7XMRbpbw9QBdXO1Qsg-PjcTNercMDzSgHp4KFhg&oe=639B7988&_nc_sid=282b66,false
48969752951,sammpradacancercare,Sammprada Cancer Care,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/269598485_384498043444327_5763120848142334463_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=7eWyq-LSSkcAX-tYnBE&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC1WpSUL3j0xU98VWL0PwGSDMSJqTApGKcNxPfHGlyBrg&oe=639CDDCA&_nc_sid=282b66,false
253917763,shaneh91,Shane,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/11856672_487107281466370_2007020475_a.jpg?_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XK_cIGuRRNIAX_OCsz9&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBg_pi3QpYYQTbLMukWmGkQ3QIIz_zzQ2X7vBzjS6PR8w&oe=639BCDE4&_nc_sid=282b66,false
2320119474,ranjanpai,Ranjan,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/37577480_571350229928637_5395586398273142784_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=6366QXNRf8sAX8rleTe&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAuVPNK_LlWgZzWhbk37CT7k-440grFyVVKPgFYjEUeRQ&oe=639B29CF&_nc_sid=282b66,false
4148666264,allanthomas7799,Allan Thomas,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/310918726_195606429534585_6220681673588820858_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=wjM4hgKMCQcAX_YlQcc&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDPtikBYDxXy-cb9BpFwURbh4v470gkCyV9ux_KToDCIQ&oe=639BD876&_nc_sid=282b66,false
5087813073,suhail.ansari06,Suhail Ahmad,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/294352623_820492242201401_7278988823203825517_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WMkC8fi_q98AX-miVUF&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBBfGEqFUJIzEZajU99DOeaBGNGmzVV12fRSK0RALGNrQ&oe=639CF595&_nc_sid=282b66,false
44768076592,koeducationrg,KOEducation,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/130165253_1007861546360983_6740148314763218170_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=rypq7ytrxWkAX_4I6iq&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCWtXyqRj-1ARxHUP3djV1jTdB5ZaUy9US5okpE-nwGGA&oe=639CED91&_nc_sid=282b66,false
43831863087,scissors_barber_club,,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/122177213_187286262889113_8704603444081030589_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=PNRieUkVISgAX9aadWA&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAMr4C4bgGCr-lylguj0e0fTeQS0P4euFHxGH3RnRXfRg&oe=639B4209&_nc_sid=282b66,false
