id,userName,fullName,profilePicUrl,isVerified
56779514727,msrit.confessions23,MSRIT'23 | Confessions,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/317565941_1309710893126785_4373031077414913269_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=aVUAhis1jKgAX83EZPg&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBzIkVWA5gOw5qkKQ1u2LEpl3CjG6tfPf0WcY-mF8SAhA&oe=639CB34C&_nc_sid=282b66,false
2987046282,pre_nandan,Prenand Nandan,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/280152716_1651429008549154_7402810484572959923_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Iw9kUaH6hTIAX9846Yi&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCzWptkkRgpFMAsYh_j71nmwLyncQq2MauW3XUam7fQYg&oe=639C4C2F&_nc_sid=282b66,false
16741335508,king_of_my_universe45,un known,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/194475486_120575783520311_7194391361928593425_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=kHpsdRoseeYAX-dajo1&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfADg4GDuNFiASsISgq7oRlkeYXHELTSvqaOuPiURactFA&oe=639B5F9A&_nc_sid=282b66,false
5760439996,iamvarun.v,V A R U N 🔱,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/317403983_803470407408716_4671998661075605604_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Cy372sLhacUAX99VrAb&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfDjnqAYyiiooj5a87ycBDbRcRM4OMkSGVEGiHrwgIqBWA&oe=639CB351&_nc_sid=282b66,false
7732434246,thabsheer__ar,Thabsheer Abdul Rahiman,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/301402889_627302928808470_2658382523457233834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=A3CqNEaj7qQAX8KHJbY&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfB0Lu-oKSihPzxcyzG-xRsn-74N9BaVZWSn6uhRtQbt_Q&oe=639BD26E&_nc_sid=282b66,false
7802643681,dr_karencano,KarenCalCano,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/313346459_127737889883647_4211843310077088426_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9uqd70wslKEAX8DdPto&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCY_YrgXt1qLnrs67scBhyKkNCkA9mjzZXOJjY4a5n3yA&oe=639CA236&_nc_sid=282b66,false
4241209080,_rajesh_rajan_,Unni Junior 🌜,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/317694686_1135183004030245_5803908212519939111_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=vzUIkSEbbvcAX89thIx&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBBa0xMxQ_tnHydr3Rzui78i64XEsyngNNSX1gnHyQVtw&oe=639C4A8C&_nc_sid=282b66,false
56547582986,_msrit_confessions,MSRIT | Confessions,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/317186012_916110222707699_231281772653282652_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6lYxwq894uoAX-q6x3c&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBC7gZe1pgJWGPh9mjyuveynDClL4VA5m3YIUXg1EcL9A&oe=639CB3FD&_nc_sid=282b66,false
45718630341,flynnzooo,,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/306625079_204323481936590_5015450576260136434_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wnMWUXAL8fcAX9CkDja&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfB459Buegl0reW0y6B5gkiAeLI2DplAYUur6M53FdhREA&oe=639C000B&_nc_sid=282b66,false
4680953118,_zeal_3,abhi🖤🚶‍♂️,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/309870197_773491130400469_4333849595825811167_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=viWgxmLcaTwAX9Xf7Qy&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfAIwjmoidoWfjfk6IiSYWHnNAAsaKnCVIfMZnwgKRZaMA&oe=639BA3C4&_nc_sid=282b66,false
3573143495,ajith__bhai_047,✌ M.I.N.D..FREEZER✌,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/133607523_1470713386461029_295993450771043689_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=E4ox8c9vIZ8AX95AU0c&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfARbx7DWzBjHbyeV6vYDYRm-B9GG4A_qsuIVT2WqvY-EA&oe=639CBBE2&_nc_sid=282b66,false
56466216583,suhahamustafa,Suha,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/318127903_1459508454575939_9121297082498174781_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qI7nxkxg-osAX-J1sGY&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBcYN5wEQXUPa7HZ6HSQQF-0_BwH4strhR7vI0kSGA61w&oe=639CCEDC&_nc_sid=282b66,false
5976692408,thevishnusamudrala,Vishnu,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/314300047_538696741420852_241247917938653528_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kddaNn_annwAX_8olMP&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfA-kviWoc_GaWy69kk3B-sC7tXzDftd_jLqrAhMzSokug&oe=639CE2DD&_nc_sid=282b66,false
41237269027,hitesh__132,Hitesh 🍾,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/127446534_421481985545635_1782918113143366584_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=K5m5fbN7K78AX9AnQVI&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfA0HcO-YPJZvH2g-Cw1DIHvkmBSUE225v5Qc7AB4keAwg&oe=639CE307&_nc_sid=282b66,false
6553984323,_rishikesh_24,Rishi Rk,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/288685097_727139705289385_3418292944145102183_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TwiL26Gd-iwAX_q7AcA&tn=em1O-m1hlH2y2Qfj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBSjUNXoIrHHNKIN1IBdEoMhqNYLHlzHlsLHD6Q1xLblA&oe=639BC53F&_nc_sid=282b66,false
5821952003,shashank_c_rao_,Shashank C Rao,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/105274497_254971412466748_621747565334687516_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=wrbpAODd3m4AX_UVbt9&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBIAg5hHRP3IvYN9ErahgbdBhj8zEZoaL9smINkYAtITA&oe=639B3729&_nc_sid=282b66,false
53928137496,overloaded_with_wildness,Jonita_Samuel,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/314986242_1921323988066952_5382074691124008387_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=c62zZFjotVwAX8lHrcj&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfCu0intBcpw1HQ1718I-BtFYVfcruW8TK3tnmclwcx3Ng&oe=639C2132&_nc_sid=282b66,false
49068139280,scooby_dilip_707,Scooby Dilip F🦊X,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/233679937_934620950428078_8458642847389993137_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=6Cu91XjzAdUAX--6cMR&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfBhwkEQlXqcN-AcFF7-6oorl8N-O9NjwZStD9YbDpJYGA&oe=639B3A9B&_nc_sid=282b66,false
55409695878,smruthi.sharath,smruthi,https://instagram.fccu7-1.fna.fbcdn.net/v/t51.2885-19/310525736_1186744428908666_9019052668855630518_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu7-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tqWcg1z1NecAX8LQ_Sa&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AfC0GKTNxwE8jyyK_jLZMajikTVxxUu56awvk8Ma1MugZQ&oe=639B7AB3&_nc_sid=282b66,false
